index,Country_Code,Country_Name,Continent_Name,Years,GDP,Expenditures,PopTotal,Departure,Receipts,Arrivals,Jobs,Receipts_PCapita,Ratio GDP,AVG_Exp_Arrivals,Jobs_per_tourist,Cos_of_oneJob,GDP_N,Expenditures_N,PopTotal_N,Arrivals_N,Departure_N
PRT2017,PRT,Portugal,Europe,2017,21437.3475036794,5647000000.0,10300300.0,2195000.0,21099000000.0,15432000.0,0.0,2048.386940186208,0.09555225709872142,365.9279419388284,0.0,inf,-0.23993485674781248,-0.2937485695952589,-0.24934689487018924,-0.2447636301243605,-0.31326407160076963
ROU2017,ROU,Romania,Europe,2017,10807.6844848917,4228000000.0,19587491.0,19953000.0,2999000000.0,10926000.0,0.0,153.1079197432688,0.014166579340588794,386.9668680212338,0.0,inf,-0.3076778734593574,-0.30226053191167,-0.24069462341154216,-0.27289372587345784,-0.21601755588374863
RUS2017,RUS,Russian Federation,Europe,2017,10750.5871197198,35585000000.0,144496740.0,39629000.0,14983000000.0,24390000.0,0.0,103.69092063945526,0.009645140259293842,1458.9995899959,0.0,inf,-0.3080417559038139,-0.11416356055458544,-0.12432480501933522,-0.18884055029293267,-0.10826767170489375
SVK2017,SVK,Slovak Republic,Europe,2017,17510.0889889901,2597000000.0,5439232.0,3870000.0,2995000000.0,2162000.0,0.0,550.6292064762084,0.0314463968071453,1201.2025901942645,0.0,inf,-0.26496333965652996,-0.31204418979614257,-0.2538756355749882,-0.3276057008279827,-0.3040914218752369
SVN2017,SVN,Slovenia,Europe,2017,23442.704281871,1141000000.0,2066388.0,3013000.0,2952000000.0,3586000.0,0.0,1428.5797246209327,0.06093920340605497,318.1818181818182,0.0,inf,-0.227154685118897,-0.32077809898056436,-0.25701789483030757,-0.31871594131916897,-0.30878453280943485
ESP2017,ESP,Spain,Europe,2017,28100.852284830296,22321000000.0,46593236.0,17031000.0,68437000000.0,81786000.0,0.0,1468.8183495132212,0.05226953028418054,272.919570586653,0.0,inf,-0.19746823151716184,-0.1937285134544282,-0.21553512828723595,0.1694716946283256,-0.23201903797211082
SWE2017,SWE,Sweden,Europe,2017,53744.4290321437,17097000000.0,10057698.0,21232000.0,14205000000.0,7054000.0,0.0,1412.3510171015275,0.026279021705799918,2423.7312163311594,0.0,inf,-0.03404129643308446,-0.2250650117919417,-0.2495729113654256,-0.297065880942367,-0.2090134848395956
CHE2017,CHE,Switzerland,Europe,2017,80450.0458197413,19494000000.0,8451840.0,15318000.0,20134000000.0,9889000.0,0.0,2382.2031652279265,0.029610960950420838,1971.2812215593083,0.0,inf,0.13615403724181738,-0.21068645388324725,-0.251068984757266,-0.2793675184371094,-0.24139978363171533
TUR2017,TUR,Turkey,Europe,2017,10513.6484152661,5181000000.0,81101892.0,8887000.0,31870000000.0,37601000.0,0.0,392.9624724414567,0.03737641367870593,137.78888859338846,0.0,inf,-0.3095517701523417,-0.29654390041939394,-0.1833856592620948,-0.10636680529929649,-0.27661728236896965
UKR2017,UKR,Ukraine,Europe,2017,2640.67567655839,7543000000.0,44831135.0,26437000.0,1999000000.0,14230000.0,0.0,44.589546974440864,0.016885658231439733,530.0773014757555,0.0,inf,-0.35972635450794627,-0.2823752922507096,-0.21717676311412315,-0.252267486114244,-0.1805098180805521
GBR2017,GBR,United Kingdom,Europe,2017,40361.4173832159,71671000000.0,66058859.0,74189000.0,51474000000.0,37651000.0,0.0,779.214185337352,0.01930591728082831,1903.5616583888875,0.0,inf,-0.11933144911071025,0.10230061995986921,-0.19740027413083025,-0.10605466486710499,0.08099010412460537
,,,Africa,2000,25641.542144812116,3068045454.5454545,200368796.0,9129750.0,10416400000.0,18802000.0,2223.10149,51.98613860014411,0.002027418565800346,163.17654794944445,0.11824,1380.045,-0.21314145536439572,-0.3092185934900061,-0.07227244651128578,-0.2237253649946539,-0.2752879326848663
,,,Africa,2001,25374.621500360794,3303518181.818182,204066077.0,9717500.0,10666900000.0,18805000.0,2339.10525,52.27179429729519,0.0020600029165578665,175.67233085978103,0.12439,1412.271,-0.21484254500813724,-0.30780609526513786,-0.06882793041692548,-0.22370663656872242,-0.2720692909677428
,,,Africa,2002,26281.87563400534,3508190909.090909,207874676.0,10221250.0,10767600000.0,19135300.0,2416.5089000000003,51.79851729510332,0.001970883585952395,183.33608091281081,0.12629,1451.707,-0.20906059953832587,-0.30657835281147855,-0.06527970658636878,-0.22164463687366542,-0.2693106507890938
,,,Africa,2003,29805.196110194414,3930663636.3636365,211785418.0,10970833.333333332,12261240000.0,21018800.0,2663.65541,57.8946374863259,0.0019424343752774006,187.00704304544678,0.12673,1475.634,-0.18660642037227498,-0.30404412311855616,-0.06163632277002083,-0.20988630679301187,-0.2652057759492347
,,,Africa,2004,34678.59945750832,4361936363.636364,215786821.0,12921666.666666668,15593700000.0,24643800.0,3165.86434,72.26437614556637,0.0020838320253997542,176.9993411582777,0.12846,1377.856,-0.15554814093146196,-0.30145710606243126,-0.0579084760000508,-0.18725612545912868,-0.2545226052987511
,,,Africa,2005,38095.3675949189,5363509090.909091,219874650.0,13670500.0,18036400000.0,26177000.0,3377.2971899999993,82.03037503413877,0.002153290024823907,204.8939561794358,0.12902,1588.079,-0.13377302156756732,-0.29544910795694107,-0.05410011175035143,-0.17768465124640873,-0.2504218376154856
,,,Africa,2006,40896.08689638765,5596181818.181818,224044647.0,12820333.333333332,20889400000.0,28596500.0,3524.1964999999996,93.23766615142561,0.0022798676652768285,195.69464158836985,0.12324,1587.915,-0.1159239915363799,-0.29405340571127364,-0.05021519692241865,-0.1625801757326624,-0.2550775277896092
,,,Africa,2007,44981.89579801995,6821454545.454545,228317528.0,14135583.333333334,25285300000.0,32195300.0,3687.0006600000006,110.74620604686996,0.0024620173090113486,211.87734065079513,0.11452,1850.134,-0.08988506441195046,-0.2867035288389187,-0.04623443176721776,-0.14011355598524752,-0.24787494417676922
,,,Africa,2008,49490.349600813264,8360127272.727273,232745437.0,15545833.333333332,28557200000.0,34240600.0,3664.4018800000003,122.69714228597316,0.002479213488602168,244.15831710680516,0.10702,2281.427,-0.06115261440238393,-0.2774737020088729,-0.04210923711339978,-0.12734513946602233,-0.2401521207287498
,,,Africa,2009,44537.51159133117,7476000000.0,237390820.0,14181250.0,26298500000.0,35365400.0,3393.75228,110.78145313285492,0.0024873741072327345,211.39305649024186,0.09596,2202.929,-0.09271713224767175,-0.28277719603872903,-0.03778143608665399,-0.1203232283034425,-0.247624863975297
,,,Africa,2010,49508.28540210344,7906000000.0,242302500.0,13610000.0,28691900000.0,38974800.0,3475.1231000000007,118.41355330630101,0.0023917926533822157,202.849020392664,0.08916,2275.112,-0.06103830924667128,-0.28019781351860445,-0.03320554347520586,-0.09779043478440302,-0.250753148247363
,,,Africa,2011,56166.272922377335,8373000000.0,247483442.0,14334000.0,24715200000.0,33199400.0,2972.38759,99.86607508069166,0.0017780434749285951,252.20335307264588,0.08953,2816.97,-0.018606845610055347,-0.27739648413046913,-0.028378796981513008,-0.13384515182597798,-0.24678837308241633
,,,Africa,2012,55855.71149206849,8584000000.0,252922215.0,16175000.0,26235100000.0,35888800.0,2958.9758300000003,103.72793864706586,0.0018570695077762141,239.1832549430463,0.08245,2900.949,-0.020586058697637563,-0.27613078712640804,-0.023311846124363603,-0.11705574225926196,-0.23670667269751738
,,,Africa,2013,58874.88070536646,8615800000.0,258584165.0,18744250.0,21509600000.0,35299500.0,2761.9477700000007,83.18220104467727,0.0014128640270364946,244.0771115738183,0.07824,3119.595,-0.001344843796475813,-0.27594003279119883,-0.01803697578032882,-0.12073462939307089,-0.22263692326030846
,,,Africa,2014,59499.081478380125,9304800000.0,264423007.0,19598500.0,23910800000.0,35494000.0,2787.43195,90.42632209382597,0.0015197935807913896,262.1513495238632,0.07853,3338.232,0.0026331979648562165,-0.2718070221949992,-0.012597306671752318,-0.11952040311184599,-0.21795887190028676
,,,Africa,2015,53791.68830242176,9542800000.0,270398049.0,20320250.0,20411500000.0,32709500.0,2775.02356,75.48686122361778,0.0014033183119151007,291.74398874944586,0.08484,3438.755,-0.033740112328700014,-0.2703793639629303,-0.007030748886861553,-0.1369035037805902,-0.21400641820512065
,,,Africa,2016,53205.82097891648,10198800000.0,276502810.0,20738000.0,16907200000.0,30098500.0,2573.70361,61.14657568941162,0.0011492459765566209,338.84745086964466,0.08551,3962.665,-0.037473854387767895,-0.2664443059787402,-0.001343340351583051,-0.15320347714962995,-0.21171873198252883
,,,Africa,2017,54477.750215805136,8967800000.0,282724026.0,20814000.0,23501300000.0,36277500.0,0.0,83.12452370072008,0.001525843548447489,247.20005513059058,0.0,inf,-0.029367828505465047,-0.27382853826309683,0.004452561728483831,-0.11462916253940529,-0.21130254011438526
,,,Asia,2000,191648.53158538422,114214700000.0,3197517134.0,164631400.0,88031000000.0,107813700.0,58723.78040000002,27.531048720253708,0.00014365384640574686,1059.3709333785966,0.54468,1944.942,0.8448238103292763,0.35750172721899476,2.719975610216402,0.3319576451673359,0.5762715701165583
,,,Asia,2001,181227.87835876687,112698800000.0,3237193446.0,174058700.0,88358000000.0,112397200.0,55977.4673,27.29463081953861,0.00015060944853917524,1002.6833408661425,0.49803,2013.299,0.7784128164503318,0.3484085040509556,2.756939448033669,0.36057155858633,0.627897433255373
,,,Asia,2002,182346.45414626627,123874000000.0,3275819348.0,178287818.1818182,96084000000.0,122481785.71428572,57808.778499999986,29.331287776495543,0.00016085471973569567,1011.3667046703737,0.47198,2142.817,0.785541518285166,0.4154436564669932,2.792924687212996,0.4235276974529159,0.6510569674223581
,,,Asia,2003,196980.39535760615,120533100000.0,3313532558.0,175287019.6969697,95517200000.0,112390571.42857143,58344.7156,28.82639549425547,0.00014634144398950396,1072.4485022892109,0.51912,2065.897,0.8788038655753273,0.3954030539984253,2.8280596306525103,0.3605301776833195,0.6346239683785225
,,,Asia,2004,222353.8137182339,147296400000.0,3350692906.0,200344221.21212122,128829600000.0,143900857.14285713,60812.6482,38.448644389137584,0.0001729165052138912,1023.5964046674993,0.4226,2422.14,1.040509076831315,0.555944421907379,2.8626795085460297,0.5572428617100107,0.7718424356027451
,,,Asia,2005,247746.59728305595,162115800000.0,3387610270.0,211730422.72727272,134433100000.0,153477942.85714287,60276.861,39.68375618367694,0.00016017881423548828,1056.2807722207826,0.39274,2689.517,1.202337702851161,0.6448395412532725,2.8970730140597727,0.617030775189853,0.8341956524402465
,,,Asia,2006,275411.71742366627,169967000000.0,3424360368.0,223038624.24242422,151575200000.0,168198628.57142857,63229.84120000001,44.26379928247084,0.00016071864950604033,1010.5135900547516,0.37592,2688.108,1.3786479671276293,0.6919354669323471,2.931310688726729,0.7089291992100984,0.8961217249920215
,,,Asia,2007,306702.46483459265,200199000000.0,3460642719.0,243061825.75757575,183177500000.0,188688314.2857143,61882.5903,52.931641568862,0.00017258303286675085,1061.0037020991988,0.32796,3235.162,1.5780644134466273,0.8732840537891057,2.9651125939540375,0.8368423862965986,1.0057729571605236
,,,Asia,2008,344721.83764657297,213095800000.0,3496596321.0,250370027.27272728,205044700000.0,193656000.0,61921.055000000015,58.64122740407127,0.00017011172777569537,1100.3831536332466,0.31975,3441.386,1.8203624997746897,0.9506463339880421,2.9986082251325237,0.8678546976135714,1.0457941945468476
,,,Asia,2009,312661.11471704714,207316800000.0,3531577045.0,252538228.7878788,195074500000.0,187577000.0,60737.59469999998,55.237220514893224,0.00017666802142915004,1105.2357165324106,0.3238,3413.328,1.6160389868504976,0.9159806326303678,3.031197489191808,0.8299046638677297,1.0576677187455665
,,,Asia,2010,358852.28426736937,244390400000.0,3565671241.0,286890430.30303025,240887500000.0,209963000.0,61981.1765,67.55740608672677,0.00018825965180812925,1163.9688897567667,0.2952,3942.984,1.9104160677836006,1.1383689949515086,3.062960832807366,0.9696561781685048,1.2457875466855062
,,,Asia,2011,413764.17239965376,271697400000.0,3598879263.0,302917951.8181818,275163100000.0,222378000.0,63626.104600000006,76.45799702950468,0.00018478641247762287,1221.7818309365134,0.28612,4270.173,2.260370431231716,1.30217178210742,3.09389858577796,1.0471606474816524,1.3335576009105359
,,,Asia,2012,434609.27920317743,310560500000.0,3631415155.0,326540833.3333334,302931600000.0,238179000.0,64634.70980000002,83.41971024241099,0.00019194185268053775,1303.895389601938,0.27137,4804.862,2.3932166386843106,1.535294574707079,3.124210158968737,1.145803266862808,1.4629214323411313
,,,Asia,2013,445032.39041380293,339356500000.0,3663566801.0,346105876.6666666,333562300000.0,251582000.0,65849.51640000001,91.04851040492873,0.00020458850269363407,1348.8902226709383,0.26174,5153.55,2.459643297335642,1.7080292236594214,3.15416375516745,1.2294756311160595,1.5700636946465256
,,,Asia,2014,448102.67933135043,455216533333.3333,3695728776.0,369847990.0,340384600000.0,269510000.0,67365.92499999999,92.10215917641246,0.00020553806844860958,1689.0524779538173,0.24996,6757.291,2.4792102989501874,2.403023048685121,3.184126974223268,1.3413967044826411,1.7000804644080583
,,,Asia,2015,400427.44553419424,469906566666.6667,3727765332.0,394039500.0,332378300000.0,281101000.0,68881.59709999998,89.16288188711553,0.00022266925726873417,1671.6645144153406,0.24504,6822.007,2.175375252238058,2.4911421538015106,3.2139733485588606,1.4137570994732729,1.8325582241463998
,,,Asia,2016,404793.5148262187,477798700000.0,3760105596.0,416447500.0,345907900000.0,300969600.0,70253.98139999999,91.99419834591262,0.00022726203601707037,1587.5314317459304,0.23343,6800.889,2.2032002834258395,2.53848362070033,3.244102667873206,1.5377929672940707,1.955269110743258
,,,Asia,2017,430544.2978083749,492038100000.0,3792401048.0,435911000.0,362521600000.0,314163900.0,0.0,95.59157784517097,0.00022202495383579908,1566.1828109467701,0.0,inf,2.3673104456024125,2.6238995729260557,3.2741902387634467,1.620162457383355,2.0618553005539484
,,,Europe,2000,561478.7974319236,250414379000.0,805977336.0,414612300.0,262981696000.0,376391000.0,13974.839149999998,326.28919481180054,0.0005811246948311729,665.3038436094381,0.03713,17918.229,3.201758158614431,1.17450421851941,0.4919336181378548,2.0086343351438196,1.9452191723693488
,,,Europe,2001,565477.888725786,250452868600.0,806550844.0,415351500.0,265272419000.0,376933000.0,13987.00276,328.8973298749657,0.00058162721555052,664.4493016000191,0.03711,17904.859,3.2272444330026486,1.1747351008483553,0.49246791821843955,2.0120179374287757,1.9492671859079242
,,,Europe,2002,622690.579405437,270067103600.0,807599782.0,418593700.0,282690491000.0,388194000.0,13391.43502,350.03784956445173,0.0005621376991100106,695.7013853897794,0.0345,20165.258,3.591861848811007,1.2923923448125778,0.4934451454897738,2.0823182055669434,1.9670221500512808
,,,Europe,2003,761003.6591982398,319751218900.0,809369527.0,423049400.0,328666284000.0,391029000.0,13071.14408,406.0769191771165,0.0005336070520409079,817.7174043357398,0.03343,24460.586,4.47333337422703,1.5904256902374014,0.4950939017340013,2.100016568072201,1.991422493562956
,,,Europe,2004,882491.0929337357,366016691900.0,811439909.0,439307533.3333334,383600697000.0,409332500.0,13061.618090000004,472.74073254881034,0.0005356889563352312,894.179406472733,0.03191,28021.918,5.247574781432525,1.867952091031577,0.49702274190613693,2.214281816084541,2.0804554262541055
,,,Europe,2005,946645.8856055203,389138909000.0,813560643.0,466719166.6666666,400252621000.0,432515000.0,13157.702289999997,491.9763811632663,0.0005197047688519498,899.7119383142781,0.03042,29576.329,5.656434327065239,2.00665219013452,0.4989984917598422,2.3590057274701266,2.230567253699719
,,,Europe,2006,1022333.7454097935,407392462000.0,815701318.0,471401100.0,431341047000.0,454720000.0,13288.650239999999,528.7977811015379,0.0005172457462896072,895.919383356791,0.02922,30661.17,6.1387942986390795,2.1161472960377004,0.5009928193455179,2.497627293406368,2.256206498180294
,,,Europe,2007,1197038.2420811662,470506224000.0,818225133.0,498517700.0,495834193000.0,479996000.0,13291.771359999999,605.9874880426095,0.0005062390379350302,980.2294685789049,0.02769,35400.125,7.252188920526219,2.4947392366937535,0.5033440935350338,2.6554205246878118,2.404702661492163
,,,Europe,2008,1303425.9051106544,513037088000.0,821074998.0,509318200.0,537867919000.0,481952500.0,13089.427259999999,655.0776972994615,0.0005025814622303741,1064.4972025251452,0.02716,39193.564,7.930199241433906,2.7498633463853714,0.5059991272907193,2.667634579799465,2.4638484545432773
,,,Europe,2009,1143875.9513845355,445722451000.0,823987631.0,479095100.0,467566917000.0,457090000.0,12875.224720000004,567.444096742758,0.0004960713581362819,975.1306110394014,0.02817,34615.925,6.913384770223382,2.346072188184601,0.50871263790716,2.512422749892245,2.2983404486210395
,,,Europe,2010,1158454.571250402,452769804000.0,826383983.0,486085400.0,464310675000.0,471042300.0,12586.14634,561.8582699466477,0.0004850067356031013,961.2083755535331,0.02672,35973.367,7.006294553671745,2.388346186187735,0.5109451631146713,2.5995242889335524,2.336620790935303
,,,Europe,2011,1276672.2186210197,497637334000.0,827602840.0,498989700.0,530562541000.0,500381000.0,12925.41829,641.083518998074,0.0005021520086734023,994.5168461632236,0.02583,38502.394,7.759697558759731,2.6574869364276537,0.5120806928602394,2.7826801788922833,2.407287432041686
,,,Europe,2012,1211721.3249847111,497833470000.0,830505765.0,505180800.0,528314126000.0,525415900.0,13112.112369999999,636.1354108119888,0.0005249849100576118,947.5036252233707,0.02496,37960.882,7.3457644486265705,2.6586634707764145,0.5147851591648619,2.9389682690096994,2.4411911882898925
,,,Europe,2013,1264340.7907723808,536704000000.0,834002763.0,528436600.0,569414000000.0,553279700.0,13233.51554,682.7483376095242,0.0005400034093596205,970.0410118065058,0.02392,40553.554,7.68110916688399,2.891830832706596,0.5180430846222306,3.1129166404996456,2.568544804700068
,,,Europe,2014,1287359.904003041,554983000000.0,837545836.0,510575350.0,596276000000.0,565608400.0,13304.264679999997,711.9323795432254,0.0005530173631549919,981.2142111043612,0.02352,41718.291,7.827810352943547,3.0014785840678915,0.5213439351586094,3.1898823554268305,2.470732870425339
,,,Europe,2015,1124887.6098693938,487054000000.0,841067108.0,524027300.0,542219000000.0,588380000.0,13665.712790000005,644.6798297574134,0.0005731059921908684,827.7881641116286,0.02323,35634.445,6.7923717583987155,2.594002130092212,0.5246244751220638,3.3320410967406664,2.544398557276312
,,,Europe,2016,1139607.742975414,484030000000.0,844475697.0,549483250.0,541098000000.0,600124400.0,13983.377760000003,640.7502334552086,0.0005622550718919011,806.5494420823416,0.0233,34615.856,6.886183408046949,2.5758624725553356,0.5278000356676538,3.405359138577262,2.6838006544588047
